,0,1,2,3,4,5,6,7,8,9,10,11,12,13
125,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_DragonHorde,TFT6_Augment_PortableForge,6,"['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade']","['TFT7_DragonGreen', 2, 'TFT_Item_FrozenHeart', 'TFT4_Item_OrnnRocketPropelledFist', 'TFT_Item_RedBuff']","['TFT7_AurelionSol', 1, 'TFT_Item_Shroud', 'TFT_Item_Morellonomicon', 'TFT_Item_InfinityEdge']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
126,TFT6_Augment_TomeOfTraits1,TFT6_Augment_HighEndShopping,TFT6_Augment_PandorasItems,6,"['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_IonicSpark', 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems']","['TFT7_Corki', 2, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_RedBuff', 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'TFT7_Item_ShimmerscaleHeartOfGold', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_RecurveBow', 'noItems']",,,
127,TFT6_Augment_RichGetRicher,TFT6_Augment_HighEndShopping,TFT7_Augment_RagewingScorch,3,"['TFT7_Kayn', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_Redemption', 'noItems']","['TFT7_Xayah', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_BrambleVest']","['TFT7_Bard', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_JeweledGauntlet']","['TFT7_Pyke', 2, 'TFT_Item_InfinityEdge', 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_IonicSpark']",,
128,TFT7_Augment_FirstAidKit2,TFT6_Augment_CelestialBlessing3,TFT6_Augment_PortableForge,2,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_SpearOfShojin']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'TFT4_Item_OrnnEternalWinter']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_RecurveBow', 'noItems', 'noItems']",,
129,TFT6_Augment_Electrocharge2,TFT7_Augment_AxiomArc1,TFT6_Augment_Meditation1,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
130,TFT6_Augment_PortableForge,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SunfireBoard,4,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest']","['TFT7_DragonPurple', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Zoe', 1, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT4_Item_OrnnTheCollector', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']",,,
131,TFT6_Augment_Ascension,TFT7_Augment_AxiomArc2,TFT6_Augment_CyberneticShell2,5,"['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_FrozenHeart']","['TFT7_Sona', 1, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
132,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_CyberneticUplink2,TFT6_Augment_SunfireBoard,2,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Xayah', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT7_Item_ShimmerscaleGamblersBlade']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_Redemption']","['TFT7_Zoe', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT_Item_SpearOfShojin']","['TFT7_Yasuo', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'noItems', 'noItems']","['TFT7_Bard', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_GuardianAngel', 'TFT_Item_LocketOfTheIronSolari']",,
133,TFT7_Augment_MysticTrait,TFT6_Augment_TradeSectorPlus,TFT6_Augment_ThrillOfTheHunt2,6,"['TFT7_Gnar', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ZekesHerald', 'TFT_Item_RapidFireCannon']","['TFT7_Lulu', 1, 'TFT7_Item_GuildEmblemItem', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']",,,
134,TFT7_Augment_Bloodlust1,TFT7_Augment_WarriorTiamat,TFT6_Augment_VerdantVeil,4,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Shen', 3, 'TFT_Item_LastWhisper', 'TFT7_Item_MirageEmblemItem', 'TFT_Item_RedBuff']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']",,,,
135,TFT7_Augment_CannoneerHotShot,TFT7_Augment_BestFriends1,TFT6_Augment_CelestialBlessing1,5,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_SpearOfShojin', 'TFT_Item_Quicksilver']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_Bloodthirster']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
136,TFT7_Augment_EvokerEmblem,TFT7_Augment_EvokerTrait,TFT7_Augment_AxiomArc1,8,"['TFT7_Tristana', 2, 'TFT_Item_LastWhisper', 'TFT_Item_SparringGloves', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_InfinityEdge']","['TFT7_Sona', 2, 'TFT_Item_Morellonomicon', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
137,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_LastStand,TFT6_Augment_Diversify2,8,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
138,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SecondWind2,TFT6_Augment_TomeOfTraits1,7,"['TFT7_Sejuani', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ForceOfNature', 'TFT_Item_GuinsoosRageblade']","['TFT7_Talon', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']"
139,TFT6_Augment_MaxLevel10,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_JeweledLotus,6,"['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff']",
140,TFT7_Augment_Preparation,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_TomeOfTraits2,8,"['TFT7_Sett', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor']","['TFT7_Senna', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_WarriorEmblemItem', 'TFT7_Item_RevelEmblemItem', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']",,,
141,TFT7_Augment_AFK,TFT7_Augment_MirageTrait,TFT7_Augment_MirageEmblem,8,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_GuardianAngel', 'TFT_Item_UnstableConcoction', 'noItems']",,,,
142,TFT6_Augment_SecondWind2,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_TomeOfTraits1,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_TitanicHydra']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT7_Item_LegendEmblemItem']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_GiantsBelt', 'TFT_Item_DragonsClaw']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
143,TFT7_Augment_EvokerEmblem,TFT6_Augment_SecondWind1,TFT7_Augment_EvokerTrait,6,"['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_Shroud', 'noItems']","['TFT7_AoShin', 1, 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
144,TFT6_Augment_CyberneticShell1,TFT7_Augment_LastStand,TFT6_Augment_ThrillOfTheHunt2,8,"['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Zephyr', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_GuardianAngel']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
145,TFT7_Augment_RevelPartyTime,TFT6_Augment_Diversify1,TFT7_Augment_CannoneerRicochet,5,"['TFT7_Jinx', 3, 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'TFT_Item_HextechGunblade']","['TFT7_DragonGold', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
146,TFT7_Augment_ClutteredMind,TFT6_Augment_ItemGrabBag2,TFT7_Augment_CursedCrown,5,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_Deathblade']","['TFT7_Bard', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_HextechGunblade']",
147,TFT6_Augment_PortableForge,TFT7_Augment_SwiftshotPressTheAttack,TFT6_Augment_TargetDummies,1,"['TFT7_Shen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_SeraphsEmbrace']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel', 'TFT7_Item_TempestEmblemItem']","['TFT7_Xayah', 3, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnTheCollector']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_PowerGauntlet']","['TFT7_Yasuo', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_HextechGunblade', 'TFT_Item_SeraphsEmbrace']","['TFT7_Shyvana', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_TitanicHydra']",,
148,TFT6_Augment_MetabolicAccelerator,TFT7_Augment_GadgetExpert,TFT7_Augment_FirstAidKit2,6,"['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Anivia', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'TFT_Item_StatikkShiv']","['TFT7_Ornn', 1, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']",,,
149,TFT7_Augment_Preparation2,TFT7_Augment_RagewingTantrum,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Sett', 3, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Volibear', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Xayah', 2, 'noItems', 'noItems', 'noItems']",,
150,TFT6_Augment_Ascension,TFT6_Augment_MaxLevel10,TFT6_Augment_FirstAidKit,2,"['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Yasuo', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet']","['TFT7_Soraka', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_HextechGunblade', 'noItems']",,
151,TFT6_Augment_BlueBattery2,TFT6_Augment_SecondWind1,TFT6_Augment_CyberneticUplink1,4,"['TFT7_Nami', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_BrambleVest']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']",,,
152,TFT7_Augment_CavalierEmblem2,TFT6_Augment_SecondWind1,TFT7_Augment_MirageEmblem,4,"['TFT7_Sejuani', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_GuardianAngel', 'TFT7_Item_GuildEmblemItem']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_Redemption', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Hecarim', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet']","['TFT7_Bard', 1, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_Zephyr', 'noItems']",,,
153,TFT7_Augment_MysticTrait,TFT6_Augment_MakeshiftArmor1,TFT6_Augment_ThrillOfTheHunt2,8,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
154,TFT7_Augment_BruiserTrait,TFT6_Augment_Electrocharge1,TFT7_Augment_BruiserEmblem,3,"['TFT7_Thresh', 2, 'TFT7_Item_BruiserEmblemItem', 'TFT_Item_NeedlesslyLargeRod', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_FrozenHeart', 'TFT_Item_IonicSpark']","['TFT7_Olaf', 2, 'TFT_Item_Deathblade', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Sylas', 3, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction']","['TFT7_Ornn', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']",,,
155,TFT6_Augment_Distancing3,TFT6_Augment_SecondWind2,TFT6_Augment_Distancing2,7,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
156,TFT6_Augment_LudensEcho2,TFT6_Augment_ComponentGrabBag,TFT7_Augment_JadePenitence,4,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Bard', 1, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_IonicSpark']","['TFT7_Pyke', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,
