,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
31,TFT7_Augment_Preparation2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_PortableForge,4,"['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Quicksilver', 'TFT4_Item_OrnnAnimaVisage']","['TFT7_DragonBlue', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_HextechGunblade', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,,
32,TFT7_Augment_BestFriends1,TFT7_Augment_LastStand,TFT6_Augment_MakeshiftArmor3,5,"['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_RapidFireCannon', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_IonicSpark', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']",,,,
33,TFT6_Augment_TriForce2,TFT6_Augment_Weakspot,TFT6_Augment_ThrillOfTheHunt1,1,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_LastWhisper', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_Soraka', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']",,,,
34,TFT7_Augment_ShimmerscaleTrait2,TFT6_Augment_Ascension,TFT6_Augment_BandOfThieves2,3,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace']","['TFT7_Skarner', 3, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor']","['TFT7_Nidalee', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_GiantsBelt', 'TFT_Item_SeraphsEmbrace']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Morellonomicon', 'TFT_Item_Chalice']","['TFT7_Soraka', 1, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']",,,,,
35,TFT7_Augment_TomeOfTraits2,TFT7_Augment_DragonAlliance,TFT6_Augment_BlueBattery2,6,"['TFT7_Taric', 3, 'TFT7_Item_TempestEmblemItem', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_PowerGauntlet', 'TFT_Item_Shroud']","['TFT7_Elise', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Sylas', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Redemption', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,,,,
36,TFT7_Augment_TempestEmblem,TFT6_Augment_Ascension,TFT6_Augment_SecondWind2,4,"['TFT7_Ezreal', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_RapidFireCannon', 'TFT_Item_StatikkShiv']","['TFT7_Braum', 2, 'TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'TFT7_Item_TempestEmblemItem']","['TFT7_LeeSin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_TempestEmblemItem', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Zephyr', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,,
37,TFT6_Augment_SecondWind2,TFT7_Augment_ThinkFast,TFT7_Augment_UrfsGrabBag1,4,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_ForceOfNature', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_RabadonsDeathcap']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_Redemption', 'TFT_Item_BrambleVest']","['TFT7_AurelionSol', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,,
38,TFT7_Augment_UrfsGrabBag2,TFT7_Augment_BruiserTrait,TFT6_Augment_TomeOfTraits1,3,"['TFT7_Skarner', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ChainVest', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Yasuo', 1, 'TFT7_Item_WhispersEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_SeraphsEmbrace']","['TFT7_Pyke', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_HextechGunblade', 'TFT_Item_RunaansHurricane']",,,,,
39,TFT6_Augment_TrueTwos,TFT7_Augment_CannoneerTrait,TFT6_Augment_Ascension,5,"['TFT7_Senna', 3, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_TahmKench', 3, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Jinx', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
40,TFT7_Augment_MirageHallucinate,TFT7_Augment_MirageTrait,TFT7_Augment_CavalierEmblem,1,"['TFT7_Sejuani', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_IonicSpark', 'TFT_Item_IonicSpark']","['TFT7_DragonBlue', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Quicksilver', 'TFT_Item_RecurveBow']","['TFT7_Yasuo', 2, 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction', 'TFT7_Item_CavalierEmblemItem']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,,,
41,TFT6_Augment_ItemGrabBag1,TFT7_Augment_MirageEmblem2,TFT7_Augment_AxiomArc1,6,"['TFT7_Leona', 2, 'TFT_Item_RedBuff', 'TFT_Item_TitanicHydra', 'TFT_Item_TitanicHydra']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Nunu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_NeedlesslyLargeRod']",,,,,
42,TFT7_Augment_BestFriends2,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_TomeOfTraits1,3,"['TFT7_Vladimir', 3, 'TFT_Item_HextechGunblade', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_PowerGauntlet', 'TFT7_Item_MysticEmblemItem', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_Spatula', 'noItems']",,,,
43,TFT7_Augment_GuildGearUpgrades,TFT6_Augment_CelestialBlessing2,TFT7_Augment_PandorasBench,6,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_RapidFireCannon', 'TFT_Item_InfinityEdge']","['TFT7_Xayah', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,,
44,TFT6_Augment_CyberneticUplink1,TFT7_Augment_ShapeshifterTrait,TFT7_Augment_DragonmancerEmblem,1,"['TFT7_Gnar', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_Xayah', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'TFT_Item_BFSword']","['TFT7_Shyvana', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_LocketOfTheIronSolari', 'noItems']",,,,,
45,TFT6_Augment_LudensEcho2,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_PandorasItems,2,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve', 'TFT_Item_RedBuff']","['TFT7_Zoe', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,
46,TFT6_Augment_RichGetRicher,TFT6_Augment_JeweledLotus,TFT7_Augment_JadePenitence,5,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_RecurveBow', 'TFT_Item_GuardianAngel']",,,,,,
47,TFT6_Augment_Ascension,TFT6_Augment_Weakspot,TFT6_Augment_SecondWind2,4,"['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 2, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon', 'TFT_Item_RapidFireCannon']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RecurveBow', 'TFT_Item_RunaansHurricane']",,,,,
48,TFT7_Augment_RevelEmblem2,TFT6_Augment_SunfireBoard,TFT6_Augment_ForceOfNature,1,"['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_Morellonomicon', 'TFT_Item_NegatronCloak']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_RunaansHurricane', 'TFT7_Item_RevelEmblemItem']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
49,TFT7_Augment_AxiomArc1,TFT6_Augment_LudensEcho1,TFT6_Augment_CelestialBlessing2,4,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_GuardianAngel']","['TFT7_Taric', 3, 'TFT_Item_RedBuff', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_IonicSpark', 'TFT_Item_GiantsBelt', 'TFT_Item_Morellonomicon']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction', 'noItems']",,,,,
50,TFT6_Augment_RadiantRelics,TFT6_Augment_SecondWind2,TFT6_Augment_CelestialBlessing3,2,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT5_Item_GuinsoosRagebladeRadiant', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_LastWhisper']","['TFT7_Neeko', 2, 'TFT_Item_BrambleVest', 'TFT_Item_Redemption', 'TFT_Item_Quicksilver']","['TFT7_DragonGreen', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
51,TFT6_Augment_TradeSector,TFT6_Augment_JeweledLotus,TFT7_Augment_GuardianHeroicPresence,1,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_Shroud', 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction']",,,,
52,TFT6_Augment_ItemGrabBag2,TFT6_Augment_PortableForge,TFT6_Augment_TheGoldenEgg,1,"['TFT7_Qiyana', 2, 'TFT5_Item_RedemptionRadiant', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'TFT_Item_RapidFireCannon']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_FrozenHeart', 'TFT4_Item_OrnnEternalWinter', 'TFT_Item_IonicSpark']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT5_Item_MorellonomiconRadiant', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_TitansResolve', 'TFT_Item_RapidFireCannon', 'TFT_Item_GuinsoosRageblade']",,,
53,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_Weakspot,TFT6_Augment_CyberneticShell1,1,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Swain', 1, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve']","['TFT7_Anivia', 2, 'TFT_Item_TearOfTheGoddess', 'TFT_Item_Shroud', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_Redemption', 'TFT_Item_UnstableConcoction']","['TFT7_Yasuo', 1, 'TFT_Item_Deathblade', 'TFT_Item_IonicSpark', 'noItems']",,,,
54,TFT7_Augment_WarriorTrait,TFT6_Augment_SalvageBin,TFT7_Augment_MirageEmblem,5,"['TFT7_Leona', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_BFSword', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_GiantsBelt', 'TFT_Item_RabadonsDeathcap']","['TFT7_Nunu', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_JeweledGauntlet', 'TFT_Item_WarmogsArmor']","['TFT7_Olaf', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_PowerGauntlet']","['TFT7_DragonBlue', 1, 'noItems', 'noItems', 'noItems']",,,,,,
55,TFT6_Augment_Featherweights3,TFT7_Augment_RagewingTantrum,TFT7_Augment_RagewingScorch,1,"['TFT7_Sett', 3, 'TFT_Item_Quicksilver', 'TFT_Item_TitansResolve', 'TFT_Item_MadredsBloodrazor']","['TFT7_Senna', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Kayn', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_IonicSpark', 'TFT_Item_StatikkShiv']","['TFT7_Ashe', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 3, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'noItems', 'noItems', 'noItems']",,,,
56,TFT6_Augment_TrueTwos,TFT7_Augment_WarriorEmblem,TFT6_Augment_ComponentGrabBag,2,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_HextechGunblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Nunu', 2, 'TFT_Item_NegatronCloak', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve']","['TFT7_Olaf', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_IonicSpark']","['TFT7_DragonBlue', 1, 'TFT7_Item_WarriorEmblemItem', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_RabadonsDeathcap']","['TFT7_Yasuo', 1, 'TFT_Item_BrambleVest', 'TFT_Item_Bloodthirster', 'noItems']",,,,,
57,TFT6_Augment_RichGetRicher,TFT6_Augment_SecondWind2,TFT6_Augment_Ascension,6,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_TitansResolve', 'TFT_Item_ChainVest', 'TFT_Item_WarmogsArmor']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor', 'TFT_Item_Bloodthirster']","['TFT7_Pyke', 1, 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_HextechGunblade', 'noItems']",,,,,,
58,TFT6_Augment_CyberneticUplink1,TFT7_Augment_AxiomArc2,noAugments,8,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']",,,,,,
59,TFT6_Augment_CyberneticUplink1,TFT7_Augment_WarriorEmblem,TFT6_Augment_PortableForge,6,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_InfinityEdge', 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 2, 'TFT_Item_BrambleVest', 'TFT_Item_Redemption', 'noItems']","['TFT7_Braum', 2, 'TFT7_Item_WarriorEmblemItem', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Spatula', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'TFT_Item_Quicksilver']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
60,TFT6_Augment_LudensEcho3,TFT6_Augment_ThriftShop,TFT7_Augment_MageEmblem,7,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 2, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']",,,,,
61,TFT7_Augment_GuildLoot,TFT7_Augment_CavalierTrait,TFT6_Augment_ThrillOfTheHunt2,5,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_InfinityEdge']","['TFT7_DragonBlue', 1, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve', 'TFT_Item_SeraphsEmbrace']",,,,,
62,TFT6_Augment_GrandGambler,TFT7_Augment_BestFriends1,TFT7_Augment_RagewingTantrum,6,"['TFT7_Sett', 2, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 3, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_Chalice', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe']",,,,
